Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Lfu_Comparison,"64,84",785294,425740,1211034,424740,"100,00",11403751424,"34,15","0,00","0,00",4608954,5098
sampled.Lfu,"76,03",920757,290277,1211034,289277,"100,00",11403751424,"43,32","0,00","0,00",3525250,2893
sampled.Hyperbolic_TinyLfuMulti,"76,14",922068,288966,1211034,287966,"8,53",11403751424,"42,90","0,00","0,00",3514762,5215
sampled.Hyperbolic_TinyLfuBoost,"75,31",912089,298945,1211034,297945,"28,93",11403751424,"43,04","0,00","0,00",3594594,5191
sampled.Hyperbolic_TinyLfu,"76,14",922068,288966,1211034,287966,"8,53",11403751424,"42,90","0,00","0,00",3514762,3616
sampled.Hyperbolic_Threshold15,"75,84",918422,292612,1211034,291612,"100,00",11403751424,"43,21","0,00","0,00",3543930,3820
sampled.Hyperbolic_Secondary,"75,84",918422,292612,1211034,291612,"100,00",11403751424,"43,21","0,00","0,00",3543930,3186
sampled.Hyperbolic_Comparison,"64,84",785294,425740,1211034,424740,"100,00",11403751424,"34,15","0,00","0,00",4608954,6509
sampled.Hyperbolic,"75,84",918422,292612,1211034,291612,"100,00",11403751424,"43,21","0,00","0,00",3543930,3461
sampled.Fifo_TinyLfuMulti,"74,95",907659,303375,1211034,302375,"8,06",11403751424,"42,24","0,00","0,00",3630034,3417
sampled.Fifo_TinyLfuBoost,"74,12",897591,313443,1211034,312443,"32,14",11403751424,"42,09","0,00","0,00",3710578,3024
sampled.Fifo_TinyLfu,"74,95",907659,303375,1211034,302375,"8,06",11403751424,"42,24","0,00","0,00",3630034,4291
sampled.Fifo_Threshold15,"74,21",898661,312373,1211034,311373,"100,00",11403751424,"41,82","0,00","0,00",3702018,1346
sampled.Fifo_Secondary,"74,21",898661,312373,1211034,311373,"100,00",11403751424,"41,82","0,00","0,00",3702018,1961
sampled.Fifo_Comparison,"64,84",785294,425740,1211034,424740,"100,00",11403751424,"34,15","0,00","0,00",4608954,4659
sampled.Fifo,"74,21",898661,312373,1211034,311373,"100,00",11403751424,"41,82","0,00","0,00",3702018,1751
product.Guava,"75,45",913730,297304,1211034,296304,"100,00",11403751424,"42,82","0,00","0,00",,3142
product.ElasticSearch,"75,50",914322,296712,1211034,295712,"100,00",11403751424,"42,85","0,00","0,00",,3856
