Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Lru_Threshold15,"82,20",1280562,277252,1557814,267252,"100,00",11495121408,"62,61","0,00","0,00",3695830,3221
sampled.Lru_Secondary,"82,20",1280562,277252,1557814,267252,"100,00",11495121408,"62,61","0,00","0,00",3695830,3171
sampled.Lru_Comparison,"71,97",1121087,436727,1557814,426727,"100,00",11495121408,"51,89","0,00","0,00",4971630,15745
sampled.Lru,"82,20",1280562,277252,1557814,267252,"100,00",11495121408,"62,61","0,00","0,00",3695830,3244
sampled.Lfu_TinyLfuMulti,"82,04",1278056,279758,1557814,269758,"8,00",11495121408,"61,89","0,00","0,00",3715878,8471
sampled.Lfu_TinyLfuBoost,"82,11",1279081,278733,1557814,268733,"19,19",11495121408,"63,71","0,00","0,00",3707678,9142
sampled.Lfu_TinyLfu,"82,04",1278056,279758,1557814,269758,"8,00",11495121408,"61,89","0,00","0,00",3715878,15548
sampled.Lfu_Threshold15,"83,09",1294381,263433,1557814,253433,"100,00",11495121408,"62,70","0,00","0,00",3585278,6938
sampled.Lfu_Secondary,"83,09",1294381,263433,1557814,253433,"100,00",11495121408,"62,70","0,00","0,00",3585278,9002
sampled.Lfu_Comparison,"71,97",1121087,436727,1557814,426727,"100,00",11495121408,"51,89","0,00","0,00",4971630,14270
sampled.Lfu,"83,09",1294381,263433,1557814,253433,"100,00",11495121408,"62,70","0,00","0,00",3585278,6945
sampled.Hyperbolic_TinyLfuMulti,"82,07",1278566,279248,1557814,269248,"8,33",11495121408,"61,92","0,00","0,00",3711798,8884
sampled.Hyperbolic_TinyLfuBoost,"82,09",1278851,278963,1557814,268963,"20,92",11495121408,"63,75","0,00","0,00",3709518,8858
sampled.Hyperbolic_TinyLfu,"82,07",1278566,279248,1557814,269248,"8,33",11495121408,"61,92","0,00","0,00",3711798,8864
sampled.Hyperbolic_Threshold15,"83,06",1293956,263858,1557814,253858,"100,00",11495121408,"62,77","0,00","0,00",3588678,6930
sampled.Hyperbolic_Secondary,"83,06",1293956,263858,1557814,253858,"100,00",11495121408,"62,77","0,00","0,00",3588678,7071
