Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Fifo_TinyLfu,"0,28",105429,37310184,37415613,37309391,"0,01",1651777138688,"0,03","0,00","0,00",335890741,184698
sampled.Fifo_Threshold15,"0,13",47502,37368111,37415613,37367894,"100,00",1651777138688,"0,01","0,00","0,00",336358765,60424
sampled.Fifo_Secondary,"0,13",47502,37368111,37415613,37367894,"100,00",1651777138688,"0,01","0,00","0,00",336358765,73256
sampled.Fifo_Comparison,"0,17",62115,37353498,37415613,37353257,"100,00",1651777138688,"0,02","0,00","0,00",336241669,85050
sampled.Fifo,"0,13",47502,37368111,37415613,37367894,"100,00",1651777138688,"0,01","0,00","0,00",336358765,61935
product.Guava,"0,13",48950,37366663,37415613,37366434,"100,00",1651777138688,"0,01","0,00","0,00",,54159
product.ElasticSearch,"0,13",48831,37366782,37415613,37366546,"100,00",1651777138688,"0,01","0,00","0,00",,59657
product.Caffeine,"0,24",90981,37324632,37415613,37323959,"100,00",1651777138688,"0,02","0,00","0,00",,82422
product.Cache2k,"0,23",86108,37329505,37415613,37329040,"100,00",1651777138688,"0,02","0,00","0,00",,100675
linked.Mru_TinyLfuMulti,"0,03",10474,37405139,37415613,37405025,"7,22",1651777138688,"0,00","0,00","0,00",39824549,34591
linked.Mru_TinyLfuBoost,"0,18",68364,37347249,37415613,37346966,"0,33",1651777138688,"0,02","0,00","0,00",37530944,39195
